Dave Cortez,18,8.99
Ruby Burton,29,8.73
Maia Weber,30,5.11
Joel Mccollum,22,9.51
Bobbie Moore,18,3.36
Virginia Jacobs,26,1.63
Betty Pakele,18,7.92
Sara Acree,23,1.85
Teresa Perry,29,7.36
Barbara Mcdermott,24,8.18
Harold Woodson,22,8.35
Esther Sargent,26,7.23
Paul Mcgee,27,6.69
Christine Perez,26,8.81
Linda Barnett,25,6.13
Michael Dawson,21,1.23
Andrea Kerr,28,4.93
Ann Jackson,18,8.24
Elaine Scott,26,4.32
Dennis Odom,21,1.97
Dana Lindsey,18,0.36
Lee Brasfield,30,7.41
David Hernandez,22,9.24
Joan Sault,27,0.99
Paul Cooper,28,0.17
Pat Hemmer,18,3.07
Jeffrey Leach,19,9.16
Lindsey Bockelman,20,7.66
Janelle Taylor,21,8.29
Anthony Kirk,18,3.96
Cynthia Eggleston,30,9.24
Camilla Hauger,24,7.89
Stephanie Hester,19,9.56
Jessica Flanders,18,5.51
John Abe,22,2.09
Stephen Brown,20,4.72
Brian Collins,26,7.17
Brian Hecker,18,4.55
Lucille Temple,23,0.21
Richard Spooner,21,9.95
Maria Mccollom,19,1.54
Scott Street,25,4.04
Aida Cottrell,27,1.8
Larry Simpson,22,1.05
William Williams,19,7.01
Jose West,22,2.29
Helen Bloomer,21,9.3
Sandra Boldt,30,5.52
Bertha Simpson,27,1.5
Michael Robinson,21,7.68
Gary Barnett,30,7.59
Sandra Dudley,19,6.98
Ryan Roessler,20,3.27
David Lewis,24,9.41
Lloyd Jackson,30,7.95
Patrick Chadwick,24,5.86
Carl Franklin,30,4.79
May Morgia,18,3.42
Adrian Baiz,19,0.38
Barbara Carnes,19,9.31
Deidre Wines,29,8.94
William Brown,24,3.9
Melissa Miranda,28,9.17
George Miller,25,8.99
Maira Arnold,20,2.57
Rafael Truesdale,26,3.19
Brian Smith,28,4.43
Gary Sickafoose,20,4.89
Patrick Locklear,19,4.56
Gerald Evans,20,3.46
Robert Sprung,26,5.27
Florence Bromley,27,7.93
James Dewey,23,0.67
Mary Friedle,25,9.02
Richard Tabor,24,4.41
David Molina,22,1.66
Regina Gable,24,7.76
Anthony Ruffin,23,2.46
Mark Ruiz,26,1.39
Jean Doctor,28,1.89
Jesse Chavez,21,3.74
Walter Becknell,26,9.4
Albert Herlocker,21,5.07
Reed Robinette,28,4.2
Ruth Turk,21,4.42
Tara Smith,29,8.32
Gwendolyn Walker,23,4.74
Nancy Layman,25,4.4
Manuel Turner,27,6.14
David Paz,22,4.49
Ernestine Harris,18,4.18
Russell Gordin,23,1.9
Misty Segovia,20,9.14
Howard Bradley,18,8.75
Fred Turkel,25,1.89
James Perfater,20,1.67
Gladys Jones,20,3.45
Brendan Hall,19,6.22
Andrew Kelley,27,3.17
Bessie Sharp,21,2.83
James Bica,21,6.28
Janet Berry,19,0.88
Robert Paul,18,0.18
William Dawkins,20,3.22
Denise Cardinale,20,8.91
Merri Levingston,28,8.32
Kelly Meyer,24,1.08
James Cochran,29,7.16
Kelly Stewart,29,5.1
Edward Capps,24,5.34
Gary Mejia,26,1.1
Karolyn Burns,28,3.87
Florence Sievers,29,4.05
Maxwell Mcleland,21,2.83
Julie Serbus,28,1.28
Robert Pool,27,1.73
Nancy Felberbaum,18,8.99
Gerald Hayes,30,5.08
Elizabeth Tripp,30,1.25
Eugene Anderson,28,9.34
Isabel Gaddis,18,9.26
Sylvia Jorgensen,25,5.96
Gloria Lanzilotta,29,6.41
Rafael Morales,27,9.89
Marie Chavez,25,0.76
Carol Woodard,24,7.24
Melissa Powell,23,1.22
Brenda Quinn,23,8.96
Carolyn Piro,28,7.25
Tiffani Stevenson,23,4.01
George Dunn,21,9.69
Robert Ellingham,19,0.55
Arturo Miller,19,5.26
Jonathan Guajardo,21,8.07
Frances Turner,26,8.6
Carol Nicholson,18,8.25
Breanne Boudreaux,23,4.34
Donald May,19,6.18
Stephen Kay,18,0.57
William Wheeler,23,7.38
Archie Combs,20,0.61
Patrick Rushford,29,7.42
Spencer Robinson,23,2.79
Michael Gaydosh,24,5.97
Kathy Leleux,20,3.65
Roy Sonnier,25,0.45
Christopher Warner,25,9.67
Ethel Johnston,27,1.99
Helena Yoder,27,8.68
Kenneth Marrero,30,4.5
Michelle Waymire,22,8.34
Andrew Dunagan,30,3.65
Mary Martin,30,8.69
Roy Castro,20,4.73
Kelly Greenwood,19,7.96
Bruce Zuniga,28,3.63
Jessica Stoneham,22,9.94
Lloyd Ivy,23,3.29
Edward Carter,20,5.47
Robert Strohmeyer,22,8.23
Robert Leonard,27,3.32
George Moses,20,7.43
Mary Rivera,26,5.78
Evan Worrell,18,9.64
Jerry Swartz,22,1.35
Mary Sharp,22,9.53
James Lacy,29,6.57
Lenore Everett,20,4.99
Gertrude Moore,22,0.72
Harold Jugo,22,0.71
Kimberly Buchholz,19,8.04
Leah Pickle,30,0.15
Michael Baskin,21,9.02
Terry Kiehl,28,2.19
Amanda Brown,29,4.14
Maria Davis,27,2.0
Nora Clanton,20,1.64
Megan Batchelor,22,7.14
Agatha Mcneill,29,2.15
Adriana Lockwood,26,2.4
Leticia Lang,30,6.68
Richard Jones,18,1.36
Marilyn Jones,25,2.61
David Moses,20,9.85
Robert Greene,27,5.46
Katy Johnson,18,5.69
Andrea Taylor,21,8.6
Jose Jordan,28,7.53
Eric Houston,22,8.95
Marlin Bolling,22,9.33
Manuel Fernandez,24,2.12
Clifton Traino,19,7.2
John Matthew,19,6.29
Thomas Tolles,22,4.33
Eugene Lemley,19,1.61
Jennifer Tarwater,22,0.23
George Ewald,18,4.09
Bobby Powell,30,9.03
David Williams,19,3.19
James Tschida,19,8.64
Roy Panahon,24,0.29
Kim Woodruff,18,6.84
Mariko Goodman,21,2.86
Earl Giles,24,7.78
Brittany Mellas,19,7.72
Angela Nguyen,23,8.39
Patricia Quigley,23,6.68
Nicholas Leal,20,0.44
Marian Webb,23,7.6
Shannon Nelson,24,2.52
Yan Grubb,21,5.31
Kimberly Poteete,18,4.96
Claudia Smith,20,4.55
James Wisner,25,2.35
Erwin Vito,26,2.36
Jo Dagel,18,3.08
Javier Patterson,18,7.91
Sarah Rivera,27,7.3
Andrew Jessee,26,4.37
Ruth Morales,29,3.86
Ramon Wheeler,30,8.71
Ray Sons,29,8.08
Beatrice Garcia,23,7.21
Linda Roberts,20,5.3
Rosalina Betzer,28,3.17
Grace Smith,22,8.22
Letha Lopez,20,3.2
Micheal Washington,29,5.91
Johnnie Gaillard,25,2.51
Allison Goff,29,6.82
Maria Erwin,25,6.4
Carol Holland,25,7.11
Kevin Molina,28,5.46
Mark Foster,29,3.38
Phillip Taylor,20,2.76
Louise Mcdonald,27,3.69
Joyce Wainer,25,5.56
Solomon Scanlon,25,8.29
Peggy Thomas,21,4.08
James Berenbaum,25,1.8
Carmen Watson,30,3.1
Jason Allen,30,2.15
William Scott,27,4.55
Latanya Ligon,28,5.22
Lasandra Nicholson,30,8.52
Louie Watts,19,8.4
Francisco Bousquet,27,6.3
Shane Painter,28,5.1
David Scalf,25,6.76
Mary Tison,18,6.52
Patrice Hopkins,26,8.2
Cassie Rhodes,27,5.1
Debbie Toney,18,6.29
Kevin Mcglone,29,1.07
Theodore Mahoney,20,3.05
Mary Griffin,23,3.06
Edna Martinez,27,5.87
Julie Cordes,28,6.32
Virginia Smith,24,0.97
Theresa Wood,18,2.65
Frances Kearns,21,2.16
Elmer Rodriquez,23,9.45
Sara Terry,28,0.32
Virginia Ruckman,18,1.31
Marie Russo,22,9.93
Gabriel Bellendir,30,8.35
Patrick Breitenstein,30,9.03
Bessie Cantell,28,9.35
Verna Hughes,30,5.39
Donna Anderson,24,7.98
Elaine Mauro,23,6.17
Carol Fitting,25,1.27
Michael Davis,24,6.53
Daniel Mullenix,22,5.09
Marie Yeung,20,7.07
Ronald Leary,22,7.35
Emily Benson,24,1.4
Mary Orozco,25,9.51
Allison Quezada,30,4.33
Donald Bolton,20,8.48
Abbie Stanton,25,9.0
Karl Menendez,22,2.77
Charles Lopez,21,5.2
Carolyn Thomas,27,7.95
Aileen Strickland,24,8.22
Tonia Waites,23,9.79
Sheila Mcmullen,29,4.63
Lauren Funston,27,3.73
Rafael Jefferson,22,2.75
Patrick Chapman,20,0.12
Rosamond Henry,18,3.58
Candice Webb,28,1.31
Jerome Herring,19,1.7
Victor Norman,23,6.05
Michael Parga,25,5.6
Jeffrey Caldwell,29,3.89
Bill Shumate,21,4.04
Matthew Garcia,26,1.69
Howard Shattuck,22,0.15
Patrick Correa,20,1.88
Patricia Rich,29,3.09
Carlo Brown,25,4.08
Helen Perez,23,1.5
Pedro Davies,25,4.05
Walter Spencer,23,7.72
Richard Hughes,30,2.76
Linda Venzke,28,8.03
Rudolph Salvemini,25,9.6
Nellie Watson,19,5.82
Mary Allen,20,1.31
Ronald Johnson,22,0.45
Sarah Sneed,29,4.01
George Hunt,22,4.46
Brandon Villalobos,21,1.76
Juan Ross,26,9.28
Travis Pavlovic,24,4.98
Glenn Vickers,18,8.82
Fannie Steedley,18,2.84
Joseph Shields,18,5.65
Clarissa Caballero,20,8.98
Andrew Mix,18,5.56
Lynn Mcnew,22,7.62
Katherine Malton,25,9.9
Carlos Garcia,22,2.08
Evelyn Baldwin,19,9.24
Rick Morreale,30,6.35
Olive Padula,24,5.37
Marjorie Moreno,21,4.46
David Santiago,18,6.92
Shameka Rush,23,3.31
Randy Speer,19,9.43
Linda Wise,24,2.42
Misty Pitts,18,5.24
Beverly Peters,22,9.66
Amanda Taylor,27,7.22
James Gorman,22,9.28
Alejandro Lines,28,8.88
Donald Cain,27,7.72
Anthony Castillo,27,4.44
Jack Mcnamee,24,2.11
Dorothy Mccorkle,24,0.36
Wayne Jones,29,7.13
William Sappington,26,6.02
Joseph Santana,24,8.79
Ollie Davis,20,5.32
Candice Richardson,24,0.02
John Cushing,27,1.11
Katherine Lessman,29,7.65
Paul Avey,30,3.42
Stephen Calderon,29,7.38
Mary Pineda,23,5.83
Edward Sheffield,23,6.23
Sandra Maloy,26,3.85
Lynetta Oneill,29,7.9
Raymond Garcia,30,9.14
Miles Winters,20,8.67
Donald Valentine,23,4.65
Lucius Blankenship,21,1.23
Margaret Price,26,9.11
Charles Poteet,21,5.39
Ruby Moriarty,29,4.3
Margareta Johnston,27,6.81
Steven Cunningham,28,2.21
Roberto Tovar,18,5.97
Robert Milner,29,2.75
Chester Moody,24,2.97
Jose Cho,22,5.67
Michael Goree,26,7.37
Matthew Stallard,20,6.66
Kirk Adelson,24,5.96
Richard Dishon,29,9.14
Karen Airington,20,7.23
Roberto Bruner,28,9.43
Steven Dugar,21,7.7
Vincent Carlson,29,8.6
Henry Soto,19,7.8
James Hobbs,24,7.81
Doris Crasco,26,3.97
Jordon Abner,25,5.5
Patricia Bernat,29,4.41
Barbara Fullerton,23,9.75
Albert Manriquez,29,7.62
Arlene Kelly,23,6.52
Dorothy Morgan,29,0.61
Richard Davies,23,8.66
Joe Todd,22,9.93
Kim Carr,28,9.44
John Wagner,19,1.05
Erin Trantham,29,4.93
Mary Crawford,30,6.74
Gary Riddell,23,1.71
Nathan Martinez,24,3.3
David Jusino,18,5.2
Nicholas Smith,27,3.74
Dottie Shea,18,0.92
Ronald Johnston,27,3.37
Erin Baker,24,2.83
Jonathan Small,24,3.27
Chad Slade,20,2.38
Gary Veloz,23,3.56
Donald Garney,23,4.74
Elsie Hasson,30,7.72
Kathy Long,25,8.63
Jane Smith,30,5.1
Kevin Sharpe,20,6.63
Lily Perryman,21,9.91
Alfred Christiano,29,2.15
Ronald Dubinsky,20,9.67
Brian Williams,29,5.02
Salvador Sweeney,29,7.77
Elaine Crowe,18,9.77
Paul Dodd,29,9.21
Corinna Plescia,27,4.07
Wayne Wendt,20,4.69
Dawn Spear,26,8.09
Denise Marc,25,3.1
Holly Lyons,28,0.67
Katherine Moore,28,9.89
Stacy Toney,22,4.23
Silas Jackson,22,8.19
Susan Suben,28,5.46
John Stover,20,1.39
James Billings,24,3.43
Frank Vandiver,22,0.07
Arthur Christopher,22,9.16
Walter Evans,24,7.54
Jordan Schweinfurth,30,9.54
Esta Gomez,30,1.06
Christine Gardner,30,1.19
Catherine Kozma,20,7.86
Terry Bryant,22,5.7
Joshua Eaves,28,9.55
Rose Yahna,18,4.06
Eugene Crate,25,8.4
Ethel Benson,28,7.0
Elena Bryant,20,4.2
Herbert Mckenzie,27,7.63
Nicole Strohl,19,8.88
Stanley Hull,28,0.12
Jewel Groves,18,2.64
Reyna Dehart,26,0.03
Palma Diaz,18,7.27
Wendy Dilley,20,0.95
Scott Jefferson,25,8.88
Laura Snow,19,7.79
Megan Floyd,23,8.99
Michael Roy,24,1.32
Carl Ross,30,3.18
Laura Woodard,24,9.43
Florentina Clark,24,9.8
Ann Walsh,25,2.63
Miles Medina,28,3.18
Larry Rice,21,2.54
Paul House,22,9.72
Floyd Elliott,27,1.3
Ivette Michel,20,3.14
Edward Smith,18,9.27
Henry Phillips,18,0.59
Clayton Sinkler,19,0.69
Mei Roswick,27,5.68
Barbara Sullivan,24,0.48
Melissa Sullivan,24,0.85
Kelly Hammer,22,0.42
Walter Gottlieb,21,5.87
Brian Manfred,27,6.57
Stephanie Lopez,19,2.39
Erik Daly,24,7.81
Christine Bieniek,29,3.3
Nicholas Johnson,28,5.84
Benny Foster,27,2.63
Charlie Leppert,21,2.63
Danielle Pirtle,22,2.31
Maryann Ford,26,2.96
Jennifer Mcdonald,20,9.17
Peter Desrosier,24,7.46
Robert Braun,23,1.84
Anthony Allan,26,2.71
Lourdes Romanowski,22,5.09
Gena Washington,23,2.56
Franklin Chang,18,1.98
Mary Perry,18,5.28
Trent Swaim,22,9.36
Gary Roman,21,0.89
Suzanne Rener,20,4.81
John Wolfe,24,1.96
Virginia Casarez,20,5.07
Mary Christensen,19,8.84
Marc Boise,24,1.45
Kenneth Reeves,30,7.56
Brenda Freudenburg,21,1.05
Casey Averill,23,7.83
Alexander Koetje,24,9.0
Lewis Oshita,21,7.59
John Foster,18,4.53
Jean Crawford,22,8.61
Benedict Mclawhorn,20,4.47
Michael Anderson,28,9.0
Jessie Washington,24,9.6
Shannon Wade,21,6.84
Gerald Mccorkle,27,4.95
Ashley Schwartz,20,8.61
Nancy Ludwick,27,7.46
Betty Miles,19,0.89
Mohammed Brown,18,3.24
Daniel Decker,26,1.95
Freddie Kirklin,22,3.82
Marty Youngblood,30,1.01
Donald Mahan,20,4.64
Carol Lovern,27,7.07
Javier Rosado,23,3.23
James Donley,18,3.05
Anne Bender,22,5.62
Theresa Heck,18,7.14
Kenneth Scovil,22,3.05
Jesus Freetage,20,8.98
Margaret Alejandro,29,2.37
Terry Brown,29,4.12
Larry Samuels,28,3.79
Phyllis Brickhouse,18,0.18
Nannette Mason,18,1.66
George Hart,27,4.85
Jonathan Sutera,18,9.78
Phyllis Mcgregor,22,6.62
Stephanie Williams,20,0.27
Leslie Dotson,29,0.25
Cynthia Johnson,20,8.9
Pat Gaudino,20,2.54
Rudolph Goodrich,22,0.6
Laurie Phelan,20,7.74
Lisa Brookins,24,0.03
Kelly Neville,25,7.28
Clarence Kibler,26,1.64
Julia Phipps,19,5.35
Connie Lovelace,29,5.22
Naoma Pearce,22,6.87
Lucinda Amen,24,6.72
Daniel Walker,21,0.43
Kevin Mead,26,4.36
Donna Ali,27,7.41
Victoria Dahms,26,2.75
Tanya Pena,26,0.84
Susan Nunnally,27,10.0
Tony Kuzma,30,7.96
Warren Williams,20,9.6
Richard Brunner,20,6.02
Sylvia Lovitt,26,2.41
David Hughes,19,0.78
Ashley Christie,30,2.48
Laura Burge,18,9.12
Beverly Stewart,28,4.29
Dennis Batie,20,3.43
Katharine Foss,18,5.36
Gregory Gray,24,3.4
Sheila Desilva,27,3.14
Betty Mckellar,21,0.62
Arthur Chaffee,26,9.86
Teresa Cornejo,29,3.56
Van Oliver,20,7.35
Eric Smisek,20,0.14
Benjamin Hudson,23,4.16
Robt Thompson,20,8.14
Jamie Ciraulo,26,2.82
Margaret Cummings,24,6.89
Mary Hughes,21,1.47
Clara Edwards,25,4.09
Jerome Naffziger,20,7.7
George Bohne,21,2.33
Alexander Oconnor,20,0.91
Jackie Warren,22,0.4
Patricia Wallis,19,7.56
Lonnie Hutchison,23,7.69
Robert Feldman,23,9.75
John Roa,20,1.95
Emily Davis,24,8.5
Linda Ingram,20,9.56
Justin Hoobler,21,5.86
Michelle Ellefson,19,2.27
Carl Quinn,20,3.27
Ronald Mose,28,1.23
Michael Pitcak,19,4.12
Crystal Campbell,28,8.79
Graham Marta,24,1.23
Patricia Long,30,5.73
Andrew Rivera,26,6.45
Arthur Fisher,21,4.56
Donna Brant,30,2.04
Marvin Trawick,22,0.85
Jay Stelter,18,3.9
Eliseo Geffrard,27,2.08
Abigail Ramirez,29,2.63
Angela Bates,26,1.77
Yvonne Parker,27,1.14
Kathleen Brede,24,4.47
Paul Rheaume,26,4.28
Lee Iturbe,18,4.98
Ron Deyo,24,6.63
Christopher Pace,27,8.48
Adam Carchi,19,9.21
Pete Rodriguez,24,3.47
Hailey Susanin,23,3.35
Lucia Johnson,20,1.8
Daniel Campbell,28,4.92
Aaron Nicoll,24,3.97
Tammy Adkins,24,9.27
Nettie Pepper,22,5.31
Richard Sequeira,22,6.22
Christina Vernon,22,5.99
Claudia Ruelas,27,1.41
Erica Terrell,24,1.18
Thomas Williams,23,0.95
Victoria Adkins,26,4.21
Rosie Kittleson,25,3.61
Rebecca Gomez,24,6.84
Denise Mitchell,23,4.13
Arturo Muller,26,9.41
Emily Novak,18,1.67
Ruth Stotts,19,3.22
Loraine Rodriquez,19,6.68
Caren Blaine,18,3.9
Samuel Smith,24,9.05
David Nethercutt,24,9.81
Kimberly Chism,22,8.11
Richard Dean,26,9.22
Joan Harber,28,4.88
Rodolfo Saeteun,27,5.51
Mark Newbold,18,5.57
Jennifer Rush,26,3.33
Jay Scott,25,7.73
Eric Miller,25,3.48
Salvador Fenton,27,5.16
Betty Smith,21,9.83
Arthur Miller,19,3.94
Diane Delaney,28,1.52
Stephen Carpenter,30,5.96
Adell Richter,26,1.92
Wade Owens,27,6.02
Lindsey Garcia,24,2.41
Bobbie Reinke,26,6.54
Ashley Knight,20,1.18
Paula Edwards,28,9.96
Brian Casillas,20,2.61
Robert Affolter,25,5.29
Kathleen Belton,19,1.16
Estelle Mitchell,19,4.35
James Pollack,22,7.11
Katherine Torgerson,20,7.81
Betty Jacques,21,6.0
Martha Rincon,21,7.5
Audrey Shurman,29,1.5
Edith Brown,24,8.4
Paul Martin,28,9.39
Owen Bell,23,6.02
Judy Reed,21,9.25
John Miller,18,9.24
Wayne Burgess,21,8.74
Margert Stewart,26,8.96
Scott Snyder,21,6.4
Amanda Justice,19,2.52
Nathan Strange,25,6.26
Cynthia Schneider,30,8.58
David Brocklehurst,29,9.11
Steve Varela,28,4.8
Peter Ludlam,22,6.95
George Morrissey,19,6.27
Rosemary Taylor,28,7.54
Jason Helm,20,1.77
Daniel Poulsen,27,7.36
Lawrence Williams,28,4.88
Robert Bush,21,8.78
Robert Kellum,30,8.44
Vicki Sanders,19,6.24
Karen Byrd,28,7.24
Rose Steuer,23,9.8
Thomas Trigg,26,0.84
William Dollyhigh,29,6.42
Andrea Johnson,24,0.48
Paul Anderson,20,3.1
Lynne Christian,27,8.27
Melissa Diaz,20,3.71
James Brock,20,2.68
Jeanne Miles,27,8.87
Michael Blackshire,26,5.89
Steven Wolfe,20,6.82
Moses Marcotte,25,2.15
Frances Johnson,20,6.67
Margaret Anderson,29,7.01
Nancy Daniels,19,8.68
Francis Ervin,19,7.89
Matthew Chevas,24,8.8
Grover Bodi,18,4.33
Matthew Young,28,9.68
Richard Gran,23,0.86
Wanda Price,18,5.87
John Simmons,24,7.97
Latisha Grubbs,27,0.13
Janet Ward,20,9.18
Robert Main,26,5.74
Richard Danielson,23,8.02
Johanna Davidson,20,9.5
Doreen Annino,29,7.63
Ashley Mcgrew,21,9.35
Erica Fulgham,20,0.54
Jill Allgood,29,0.24
Edith Kowalewski,28,9.84
Marjorie Whitsett,26,1.13
Carl Gracie,28,8.99
Mary Howard,18,1.52
Manuel Kozlowski,25,8.05
George Green,22,8.03
Jean Wylie,26,7.22
Susan Maxwell,27,2.4
Lorene Bazin,25,9.34
Megan Smith,27,2.6
Lucille Scipio,19,2.9
Shonda Marro,25,1.01
Bruce Brown,21,5.74
Mabel Alderman,20,8.18
Grace Barton,29,9.15
Vivian Oconnell,23,0.61
Howard Gibney,27,2.22
Donovan Forrest,25,2.29
Cheryl Nelson,27,0.11
John Vance,27,7.33
Robert Cowan,28,8.65
Laura Murphy,22,0.36
Paul Slattery,19,0.26
John Powers,18,4.66
Michael Wolfe,26,9.61
Lisa Smith,23,6.55
Sara Cardozo,23,6.97
Malcolm Kealoha,24,8.1
Margaret Manheim,21,8.15
Marian Wheelis,22,0.51
James Gonder,22,8.07
Evelyn Jeanette,19,0.36
Patricia Steury,23,6.21
Patrice Mackiewicz,30,1.73
Margaret Phillips,26,8.03
Mary Martinez,22,4.35
Elmer Link,18,2.54
Stephen Burns,18,7.87
Mary Johnson,28,5.38
Susan Speece,18,1.03
Michael Davis,24,7.87
Mack Green,23,8.67
Christopher Fleming,30,1.02
Abdul Burrell,20,9.92
James Reese,30,0.5
Joseph Hoar,21,5.36
Melvin Thong,28,3.61
Gary Gast,21,0.91
Lisa Martinez,23,9.75
Kristi Casteel,29,7.01
Dallas Adams,21,1.23
Nena Bertran,30,9.53
Daniel Sanmartin,22,2.4
Tyler Darosa,21,1.71
Heather Frierson,27,7.95
Beulah Martin,24,5.0
Michael Cotto,28,4.92
Leslie Robirds,22,5.43
Donna Dorsey,30,9.35
Helen Plumer,29,6.92
Andrew Pestana,29,7.03
Elizabeth Burrow,29,0.78
Paula Manning,21,5.36
Charles Breaud,26,6.46
Crystal Jackson,27,5.4
Randy Dutcher,30,8.61
Kevin Russell,29,8.74
Gordon Bludworth,20,7.95
Carl Hall,30,0.18
Claude Pack,22,8.04
Jose Collazo,27,6.99
Dawn Vega,18,1.05
Gertrude Obrien,21,3.54
Cecil King,24,4.22
Alexander Mcloughlin,19,3.51
Kassandra Callahan,22,5.11
Arlene King,20,8.23
Wilma Padilla,28,3.63
Edward Ramirez,22,4.64
Augusta Lockett,23,1.16
Oscar Busch,29,0.69
Beryl Landry,23,4.11
Barbara Traynor,28,1.13
Jonathan Bernacchi,20,6.05
Sonia Spain,25,9.12
Lourdes Francis,26,2.66
Sandra Brooks,28,4.2
James Helle,21,8.08
James Jones,18,8.07
Debbie Kirk,21,9.41
Anne Levy,19,6.71
Lucille Trentman,25,3.48
Rose Moll,24,9.59
Rufus Smith,29,9.81
Ophelia Goodridge,28,2.61
Madeline Morris,18,0.34
Vernell Hampton,22,3.15
Michelle Watson,19,8.66
Susan Green,24,7.03
Tracey Mcgrath,20,4.78
Sima Hogan,29,8.49
Victor Washington,21,6.41
Billy Saunders,19,8.15
Irmgard Myers,18,1.99
Ryan Tracy,23,8.79
Alexandra Regalado,18,6.48
Elizabeth Dowling,20,2.13
James Figueroa,30,9.74
Scott Omalley,25,6.14
Brandi Koski,26,9.1
Mark Robertson,27,4.65
Donald Galindo,26,8.31
Sheila Legore,26,3.28
Lisa Gonzalez,25,2.11
Stephen Morse,21,9.93
Todd Miller,28,9.84
Tammy Blackburn,22,0.29
Ronald Weathersby,20,6.96
Andrea Arredondo,25,8.23
Adam Elliott,29,3.44
Manuel Kym,23,8.75
Amanda Brown,22,8.61
Robert Marshall,29,0.38
Charlene Henderson,24,9.78
Leroy English,29,1.72
Barbara Wheeler,27,8.24
Melissa Lindemann,29,5.62
Christina Roberts,21,3.79
Patricia Simonetti,19,2.21
Debra Coachman,21,3.75
Alfonso Rutledge,25,7.25
Lucinda Combs,30,3.76
Tom Dibartolomeo,27,7.29
Larry Mingle,19,5.4
Loretta England,20,4.98
Jerome Richardson,29,1.64
Catherine Jensen,20,3.02
Estella Scribner,28,0.06
Douglas Krause,19,1.23
Anna Lewis,22,8.33
Margaret Montoya,20,6.16
Charles Mcclintock,26,9.52
Rhonda Beach,30,0.41
Digna Rhodes,19,4.53
Traci Goodson,26,8.39
Cheryl Ballesteros,29,7.36
Diego Crawford,24,3.88
Benjamin Monday,25,0.83
Mary Farrell,20,2.55
Linda Deschamps,27,5.35
Mark Houpe,24,2.33
Rosa Batun,22,5.75
Zachary Jordan,19,2.35
Angela Winsley,26,5.27
Robert Waterbury,24,9.17
Emilia Wells,24,9.07
Audrey Payne,25,3.06
Regina Parras,23,2.31
Jessica Williams,27,6.59
Evelyn Hopkins,19,3.95
Harry Billiot,27,8.96
Agnes Robinson,28,1.55
Robert Verdino,26,7.97
Ann Keyes,27,4.28
John Augenstein,28,5.78
Marvin Rominger,23,9.7
Melody Rutherford,22,3.03
Kara Sherman,23,8.64
Jason Rooney,28,2.16
Charlie Byrnes,19,2.21
Scott Hiatt,27,8.82
Vernon King,19,4.92
Wei Taylor,27,6.86
Rickie Rodriguez,29,6.17
Joe Sanos,30,2.17
Carmen Walters,18,2.94
Georgina Prevatte,30,2.01
Robert Parrino,26,2.62
Michael Pease,23,1.59
Cheryl Baker,24,6.95
Jeanne Washington,24,0.18
Linda Hinostroza,22,0.13
Sharon Cook,27,0.48
Jessica Shockley,19,5.08
Sarah Smith,26,0.09
Novella Farina,25,3.85
Richard Gerald,29,9.15
Otto Sedotal,23,6.19
Lindsey Stover,22,9.37
Aida Wilhite,19,5.48
Wesley Eguia,28,1.41
Christina Ybarra,21,0.04
Aaron Hevner,23,6.85
Consuelo Lockett,29,3.98
Charles Hoisington,18,7.48
Katharine Jones,27,9.87
Joyce Heller,21,1.46
Thomas Rich,19,4.56
Marie Watson,22,1.02
Joe Harren,18,0.18
Cynthia Wrenn,29,5.67
Daniel Stevens,28,2.25
Frances Bergman,29,8.67
Rebecca Slater,21,7.34
Annie Hance,27,5.74
Julie Okeefe,23,5.23
Sonia Smith,18,7.33
Fae Obrien,21,8.21
Frances Smith,26,0.22
Suzanne Kelley,30,7.98
James Payne,26,8.64
Jose Gravitt,30,3.52
Frank Roberts,23,5.02
Augusta Jones,28,1.31
Katelynn Noe,26,1.31
Albert Ayala,18,2.1
David Stewart,26,6.1
Bill Hill,25,0.61
Chrystal Huffman,20,3.01
Willa Lowe,25,6.73
Robert Dalton,19,0.11
Louis Green,27,8.38
Heather Swanson,21,4.69
Seth Mersch,23,9.16
Jeffery Jones,21,4.31
Debra Lambrakis,25,1.8
Ressie Roberts,28,1.92
Jessica Noel,28,2.83
Cynthia Miller,19,7.63
Naomi Daniel,27,9.22
Eula Martirano,23,5.66
John Tennant,27,5.75
Edna Owens,19,6.44
Robert Robles,20,2.88
Doris Richards,23,3.71
Pearl Thompson,23,1.05
Julie Hollen,27,6.88
Betty Brown,18,6.19
Vicki Pereira,20,7.1
Lyle Patterson,22,6.91
Louis Griffin,30,2.04
Rodney Holmes,22,7.18
Jodee Ochoa,28,8.9
Karla Hale,24,7.64
Brenda Miller,29,7.5
John Otto,23,6.05
Robert Harmon,25,7.34
Jimmy Rohan,19,6.17
Rebecca Hardcastle,27,2.95
Mary Mccrae,23,8.39
Holly Morse,23,1.68
Chuck Mercedes,19,6.06
Darla Miller,23,6.13
Ralph Acevedo,21,7.43
Lisa Okie,22,7.16
Shirley Trent,27,3.54
Justin Aracena,22,5.03
Albert Little,26,3.58
Raymond Blassingame,27,4.16
Lawanda Hayes,26,2.39
Chelsea Elem,26,6.65
Lucille Colon,20,5.06
Teresa Vestal,27,0.51
Heather Hunt,26,8.51
Claudia Love,30,0.5
Margaret Humbert,24,2.01
Harry Mikulak,19,0.86
Gerald Johnson,24,9.62
Michael Lee,23,9.9
Rickey Dargis,26,7.74
